;PT_ID;1926;X_COORD;Y_COORD;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
20;40864394;0.613;-73.2780026295508;45.44910986970792;;;1.0;;;;;1.0;;;;;;;;;;;;;0.921;;;;;0.856;;0.622;0.65;;;;1.0;;;;1.0;;;;;;0.509;0.989;;1.0;1.0;0.521;;;;;0.801;;;;;;;0.676;;;;0.742;;;0.804;;;;;;;;0.932;;;;;;;;;;0.602;;;1.0;;
21;40865302;0.854;-73.28975977708909;45.44937657243835;;1.0;;;;1.0;;0.665;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;0.706;;;;0.685;;;;;1.0;0.875;;;0.522;;0.873;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.403;;1.0;;;;;;;0.672;;
22;40867300;0.345;-73.29000998906962;45.44956034499539;;0.517;;1.0;;0.645;;;;;0.669;;;0.694;;0.703;;;1.0;;;1.0;;0.573;;;;;;0.381;;;;;;1.0;;;;;;0.856;0.366;;;;;0.363;1.0;;0.579;;;;;;;;;;1.0;;;;;;;;;;1.0;;;1.0;;;;1.0;1.0;;0.796;;1.0;;;;;;;0.637
23;40868300;0.638;-73.29000726958658;45.44965031699944;;0.81;;0.965;;0.939;;0.449;;;;;;0.988;;0.996;;;;;;;;;;;;;;;;;0.49;;;0.869;0.471;;;;;1.0;0.659;;;;;0.657;;;0.873;;;;;;;;;;;;;;;;;;;;0.82;;;;;;;0.484;1.0;;1.0;;0.356;;;;;0.456;;
24;40868396;0.59;-73.27773602565063;45.4494659000195;;0.761;;1.0;;0.889;;0.402;;;;;;0.935;;0.947;;;;;;0.413;;;;;;;;;;;0.443;;;1.0;0.422;;;;;1.0;0.611;;;;;0.609;;;0.824;;;;;;;;;;0.483;;;;;;;;;;1.0;;;0.523;;;;0.748;1.0;;1.0;;0.619;;;;;0.409;;
25;40869299;0.51;-73.29013237637619;45.44974220308348;;0.682;;1.0;;0.811;;;;;;;;0.86;;0.868;;;0.547;;;0.8;;;;;;;;;;;0.362;;;1.0;0.341;;;;;1.0;0.531;;;;;0.529;0.548;;0.745;;;;;;;;;;0.869;;;;;;;;;;1.0;;;0.9;;;;1.0;1.0;;0.962;;0.996;;;;;;;
26;40870298;0.411;-73.29025748357188;45.44983408903498;;;1.0;;;;;1.0;;;;;;;;;;;;;0.956;;;;;0.89;;0.655;0.684;;;;1.0;;;;1.0;;;;;;;1.0;;1.0;1.0;;;;;;0.834;;;0.346;;;;0.709;;;;0.776;;;0.838;;;;;;;;0.966;;;;;;;;;;0.634;;;1.0;;
27;40870299;1.0;-73.29012965707051;45.449832175090386;;1.0;0.547;;;1.0;;0.908;;;;;;1.0;;1.0;;;;;0.468;;;;;0.402;;;;;;;0.949;;;;0.93;;;;;;1.0;0.536;;0.765;0.564;1.0;;;1.0;;0.346;;;;;;;;;;;;;;0.35;;;;;;;;0.478;;;;;;0.592;;;;;;;0.914;;
28;40875296;1.0;-73.29049954293781;45.450287776595985;;1.0;0.553;;;1.0;;0.913;;;;;;1.0;;1.0;;;;;0.473;;;;;0.407;;;;;;;0.954;;;;0.933;;;;;;1.0;0.542;;0.77;0.569;1.0;;;1.0;;0.352;;;;;;;;;;;;;;0.355;;;;;;;;0.483;;;;;;0.567;;;;;;;0.92;;
29;40875502;1.0;-73.26416734189914;45.44989053768375;;1.0;1.0;;;1.0;0.489;1.0;;0.456;;;;1.0;;1.0;;;;;1.0;;;;0.775;0.997;;0.926;1.0;;;;1.0;0.592;;;1.0;;;;;0.451;1.0;1.0;0.741;1.0;1.0;1.0;;0.725;1.0;0.416;0.95;;;0.629;;;;0.903;;;;0.788;;;1.0;;;;;;;;0.909;;;;;;1.0;0.381;;;0.681;;;1.0;;
30;40878473;0.178;-73.26786600477307;45.45021673947781;0.181;0.209;0.128;0.269;0.333;0.214;;0.175;0.307;;0.321;0.333;;0.199;0.279;0.212;0.333;0.333;0.333;0.333;0.126;0.332;0.333;0.324;;;0.333;;0.122;0.33;;0.332;0.124;;0.333;0.272;0.125;0.287;;0.333;0.217;0.245;0.173;;;0.148;0.122;0.186;0.3;;0.167;;;;0.333;;0.333;0.333;0.333;;0.328;;0.333;;0.333;0.333;0.115;;0.283;0.283;0.287;;0.333;0.29;;0.333;0.333;0.283;0.269;0.33;0.213;;0.287;0.181;;0.333;0.172;0.137;;0.322
31;40881465;0.333;-73.26888035271746;45.45050215942833;;0.333;0.333;0.333;;0.333;0.333;0.333;;0.333;0.273;0.133;;0.333;;0.333;0.197;0.232;0.256;0.161;0.333;0.259;0.116;0.269;0.333;0.333;0.16;0.333;0.333;0.263;;0.259;0.333;;0.111;0.333;0.333;;;0.136;;0.333;0.333;0.333;0.333;0.333;0.333;0.333;0.299;0.333;0.333;0.333;0.333;;;0.333;0.159;0.216;0.14;0.333;0.264;;0.216;0.333;0.189;0.177;0.333;;;;0.313;;0.173;0.312;0.333;;0.134;0.32;0.333;;0.333;;0.315;;0.333;;;0.333;;0.272
32;40883295;1.0;-73.29060562156877;45.451009466269916;;0.908;0.763;;;;;1.0;;;;;;;;;;;;;0.683;;;;;0.617;;0.381;0.411;;;;1.0;;;;1.0;;;;;;1.0;0.751;;0.981;0.779;1.0;;;0.597;;0.561;;;;;;;0.435;;;;0.501;;;0.565;;;;;;;;0.693;;;;;;;;;;0.36;;;1.0;;
33;40883296;1.0;-73.29047779238915;45.4510075526767;;1.0;0.526;;;1.0;;0.886;;;;;;1.0;;1.0;;;;;0.446;;;;;0.379;;;;;;;0.927;;;;;;;;;0.401;1.0;0.514;;0.744;0.542;1.0;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;0.455;;;;;;0.699;;;;;;;0.893;;
34;40885424;0.333;-73.27411027405982;45.45094137470473;;0.333;;;;;;0.333;;;;;;;;;;;;;;;;;;;;;;;;;0.333;;;;0.333;;;;;;0.333;;;0.326;;0.333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.333;;
35;40885464;1.0;-73.26899716737294;45.45086398115238;;1.0;;0.619;;1.0;0.948;1.0;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;0.592;;;;;;0.849;1.0;;1.0;;;1.0;;1.0;;;;;;1.0;;;;;;;;;;;;;;;0.453;;;0.427;;;;0.488;0.619;;1.0;;0.453;;1.0;;;;;
36;40887295;1.0;-73.29059474679833;45.45136935429692;;1.0;0.623;;;0.967;;0.983;;;;;;0.72;;0.68;;;;;0.543;;;;;0.477;;;;;;;1.0;;;;1.0;;;;;;1.0;0.611;;0.84;0.639;1.0;;;1.0;;0.421;;;;;;;;;;;0.362;;;0.425;;;;;;;;0.553;;;;;;;;;;;;;0.99;;
37;40888295;0.86;-73.29059202807362;45.45145932629983;;1.0;;;;1.0;;0.671;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;0.711;;;;0.692;;;;;1.0;0.881;;;0.527;;0.879;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.375;;1.0;;;;;;;0.677;;
38;40891418;0.202;-73.27486077960782;45.451492791592095;;0.252;;0.333;;0.291;;0.137;;;0.132;;;0.322;;0.312;0.127;;0.333;;;0.333;;0.117;;;;;;;;;0.153;;;0.333;0.143;;;;;0.333;0.21;;;;;0.206;0.244;;0.285;;;;;;;;;;0.333;;;;;;;;;;0.333;;;0.3;;;;0.333;0.333;;0.333;;0.315;;;;;0.141;;0.128
39;40891419;0.121;-73.27473295039131;45.45149086036322;;;0.333;;;;;0.333;;;;;;;;;;;;;0.326;;;;;0.305;;0.226;0.235;;;;0.332;;;;0.333;;;;;;;0.333;;0.333;0.333;;;;;;0.287;;;0.128;;;;0.245;;;;0.268;;;0.287;;;;;;;;0.332;;;;;;;;;;0.223;;;0.333;;
40;40892294;1.0;-73.29070898406628;45.45182112779979;;1.0;0.55;;;1.0;;0.908;;;;;;1.0;;1.0;;;;;0.47;;;;;0.404;;;;;;;0.951;;;;0.927;;;;;;1.0;0.538;;0.768;0.566;1.0;;;1.0;;0.348;;;;;;;;;;;;;;0.353;;;;;;;;0.479;;;;;;0.579;;;;;;;0.917;;
41;40892417;0.811;-73.27498586528723;45.45158469394292;;0.98;;;;1.0;;0.619;;;;;;1.0;;1.0;;;;;;;;;;;;;;;;;0.668;;;;0.647;;;;;1.0;0.833;;;0.159;;0.276;;;1.0;;;;;;;;;;;;;;;;;;;;0.677;;;;;;;;1.0;;0.333;;;;;;;0.632;;
42;40892418;0.333;-73.27485803585469;45.45158276285106;;0.995;0.788;;;0.451;;1.0;;;;;;;;;;;;;0.708;;;;;;;;;;;;1.0;;;;0.333;;;;;;1.0;0.78;;0.333;0.268;0.333;;;0.194;;;;;;;;;0.466;;;;0.538;;;;;;;;;;;0.726;;;;;;;;;;0.133;;;1.0;;
43;40892419;0.333;-73.2747302064351;45.45158083161619;;0.333;;;;0.206;;;;;;;;;;0.417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;40893421;0.266;-73.27447180325953;45.45166693995684;0.268;0.305;0.136;0.333;0.333;0.321;;0.231;0.333;;0.333;0.333;;0.333;0.324;0.327;0.333;0.333;0.333;0.333;0.114;0.333;0.333;0.333;;;0.333;;;0.333;;0.333;0.244;;0.333;0.333;0.265;0.328;;0.333;0.289;0.333;0.269;0.134;;0.194;0.14;0.271;0.333;;0.313;;;;0.333;;0.333;0.333;0.333;;0.333;0.208;0.333;;0.333;0.333;;;0.326;0.326;0.333;;0.333;0.333;0.123;0.333;0.333;0.333;0.333;0.333;0.333;;0.333;0.268;;0.333;0.264;0.232;0.216;0.333
45;40894458;0.137;-73.269739365405;45.45168534395614;;;0.298;;;;0.333;0.148;;0.333;;;0.333;;;;;;;;0.306;;;;0.333;0.333;;0.333;0.333;;;;0.297;;;;0.287;;;;;;0.15;0.333;0.333;0.233;0.316;0.112;;0.333;0.166;0.333;0.333;;;0.333;;;;0.333;;;;0.333;;;0.333;0.316;;;;0.213;;;0.333;;;;;;;0.333;;;0.333;;;0.262;;
46;40895457;0.333;-73.26986444301282;45.451777251798596;;0.333;0.333;0.333;;0.333;0.239;0.333;;0.243;0.333;0.268;0.215;0.333;;0.333;0.333;0.333;0.333;0.323;0.333;0.333;0.237;0.333;0.271;0.321;0.32;0.309;0.327;0.333;;0.333;0.333;;0.227;0.333;0.333;;;0.273;;0.333;0.333;0.323;0.273;0.333;0.332;0.333;0.333;0.27;0.333;0.229;0.315;;;0.269;0.317;0.333;0.281;0.307;0.333;;0.333;0.294;0.333;0.333;0.326;;;;0.333;;0.333;0.333;0.311;;0.271;0.333;0.333;;0.333;0.225;0.333;;0.28;0.147;;0.333;;0.333
47;40895458;0.333;-73.2697366134905;45.45177531496906;;0.333;0.333;0.333;;0.333;0.271;0.333;;0.274;0.333;;0.247;0.333;;0.333;0.167;0.248;0.304;;0.333;0.313;;0.333;0.307;0.333;;0.333;0.333;0.322;;0.314;0.333;;;0.333;0.333;;;;;0.333;0.333;0.333;0.308;0.333;0.333;0.333;0.333;0.305;0.333;0.261;0.333;;;0.3;;0.208;;0.333;0.326;;0.211;0.327;0.147;0.119;0.333;;;;0.333;;;0.333;0.333;;;0.333;0.333;;0.333;0.257;0.333;;0.311;;;0.333;;0.333
48;40896456;0.333;-73.26998952102677;45.45186915950864;;0.333;0.333;0.333;;0.333;0.259;0.333;;0.266;0.333;;0.23;0.333;;0.333;0.218;0.284;0.333;0.148;0.333;0.333;;0.333;0.295;0.333;0.146;0.333;0.333;0.333;;0.333;0.333;;;0.333;0.333;;;;;0.333;0.333;0.333;0.299;0.333;0.333;0.333;0.333;0.296;0.333;0.247;0.333;;;0.298;0.14;0.249;;0.333;0.333;;0.251;0.33;0.198;0.175;0.333;0.17;;;0.333;;0.168;0.333;0.333;;;0.333;0.333;;0.333;0.242;0.333;;0.313;;;0.333;;0.333
49;40896457;0.333;-73.26986169128838;45.45186722281605;;0.333;0.333;0.333;;0.333;0.265;0.333;;0.271;0.333;;0.24;0.333;;0.333;0.236;0.308;0.333;0.161;0.333;0.333;;0.333;0.299;0.333;0.159;0.333;0.333;0.333;;0.333;0.333;;;0.333;0.333;;;0.116;;0.333;0.333;0.333;0.302;0.333;0.333;0.333;0.333;0.299;0.333;0.255;0.333;;;0.299;0.157;0.271;0.123;0.333;0.333;;0.273;0.327;0.218;0.194;0.333;;;;0.333;;0.187;0.333;0.333;;0.113;0.333;0.333;;0.333;0.251;0.333;;0.312;;;0.333;;0.333
50;40897293;0.598;-73.2908232230566;45.45227290118061;;0.77;;1.0;;0.899;;0.409;;;;;;0.947;;0.956;;;;;;0.343;;;;;;;;;;;0.449;;;1.0;0.429;;;;;1.0;0.619;;;;;0.617;;;0.832;;;;;;;;;;0.413;;;;;;;;;;1.0;;;0.46;;;;0.684;1.0;;1.0;;0.556;;;;;0.416;;
51;40897455;0.333;-73.27011459944684;45.45196106708621;;0.333;0.333;0.187;;0.326;0.289;0.333;;0.303;;;0.252;0.333;;0.331;;;;;0.333;;;;0.332;0.333;;0.333;0.333;;;;0.333;;;0.181;0.333;;;;;0.251;0.333;0.333;0.333;0.333;0.333;0.333;0.118;0.333;0.333;0.275;0.333;;;0.333;;;;0.333;;;;0.333;;;0.333;;;;0.151;;;0.141;0.333;;;0.156;0.192;;0.32;0.269;0.147;;0.333;;;0.333;;
52;40897456;0.262;-73.26998676949238;45.451959130530554;0.333;0.28;0.225;0.313;0.333;0.283;;0.259;0.333;;0.333;0.333;;0.277;0.333;0.282;0.333;0.333;0.333;0.333;0.223;0.333;0.333;0.333;0.138;0.208;0.333;0.193;0.213;0.333;0.333;0.333;0.23;;0.333;0.314;0.233;0.333;;0.333;0.333;0.299;0.259;0.211;0.142;0.24;0.222;0.266;0.328;0.139;0.257;;0.2;0.333;0.333;0.142;0.333;0.333;0.333;0.191;0.333;0.333;0.333;0.177;0.333;0.333;0.214;;0.333;0.333;0.321;;0.333;0.323;0.198;0.333;0.333;0.32;0.312;0.333;0.285;;0.322;0.333;0.159;0.333;0.333;0.236;0.333;0.333
53;40898454;0.305;-73.27023967827303;45.452052974531306;;0.224;0.333;;;0.208;0.291;0.324;;0.313;;;0.245;0.231;;0.635;;;;;0.333;;;;0.333;0.333;;0.333;0.333;;;;0.333;;;;0.333;;;;;0.137;0.317;0.333;0.333;0.333;0.333;0.285;;0.333;0.319;0.274;0.333;;;0.333;;;;0.333;;;;0.333;;;0.333;;;;;;;;0.333;;;;;;0.196;0.266;;;0.333;;;0.333;;
54;40898455;0.333;-73.2701118481025;45.45205103811259;;0.333;0.333;0.333;;0.333;0.241;0.333;;0.258;0.271;;;0.333;;0.333;0.138;0.196;0.243;;0.333;0.249;;0.265;0.287;0.333;;0.333;0.333;0.252;;0.247;0.333;;;0.333;0.333;;;;;0.333;0.333;0.333;0.295;0.333;0.333;0.333;0.316;0.291;0.333;0.225;0.333;;;0.302;;0.165;;0.333;0.259;;0.167;0.333;0.12;;0.333;;;;0.333;;;0.333;0.333;;;0.333;0.333;;0.333;;0.333;;0.324;;;0.333;;0.269
55;40899422;0.333;-73.2743275059333;45.45220483565425;;0.333;0.217;;;0.333;;0.321;;;;;;0.32;;0.333;;;;;0.191;;;;;0.172;;;;;;;0.333;;;;0.333;;;;;0.333;0.333;0.217;;0.284;0.223;0.333;;;0.333;;;;;;;;;;;;;0.139;;;;;;;0.2;;;;0.609;;;;0.261;;0.234;;;;;;;0.333;;
56;40899454;0.315;-73.27023692711876;45.45214294556221;;0.232;0.333;;;0.215;0.274;0.333;;0.302;;;;0.236;;0.218;;;;;0.333;;;;0.329;0.333;;0.333;0.333;;;;0.333;;;;0.333;;;;;0.145;0.326;0.333;0.333;0.333;0.333;0.295;;0.333;0.324;;0.333;;;0.333;;;;0.333;;;;0.333;;;0.333;;;;;;;;0.333;;;;;;0.201;;;;0.333;;;0.333;;
57;40899455;0.333;-73.27010909674514;45.452141009137485;;0.333;0.333;0.333;0.152;0.333;0.181;0.333;0.132;0.203;0.333;0.296;0.133;0.333;0.118;0.333;0.333;0.333;0.333;0.333;0.333;0.333;0.274;0.333;0.231;0.328;0.333;0.31;0.328;0.333;;0.333;0.333;;0.267;0.333;0.333;0.122;;0.3;;0.333;0.333;0.333;0.241;0.333;0.333;0.333;0.333;0.236;0.333;0.162;0.321;;0.165;0.251;0.332;0.333;0.306;0.309;0.333;;0.333;0.297;0.333;0.333;0.332;;0.12;0.12;0.333;;0.333;0.333;0.32;0.156;0.298;0.333;0.333;0.143;0.333;0.155;0.333;;0.276;0.205;;0.333;;0.333
58;40900414;0.158;-73.27534740966884;45.45231025656929;;0.214;;0.333;;0.257;;;;;;;;0.273;;0.276;;;0.333;;;0.333;;;;;;;;;;;;;;0.333;;;;;;0.325;0.165;;;;;0.164;0.247;;0.236;;;;;;;;;;0.333;;;;;;;;;;0.333;;;0.333;;;;0.333;0.333;;0.307;;0.333;;;;;;;
59;40900415;0.126;-73.27521957857289;45.45230832585818;;0.182;;0.333;;0.224;;;;;0.212;;;0.239;;0.243;0.189;;0.333;;;0.333;;0.182;;;;;;0.121;;;;;;0.333;;;;;;0.288;0.132;;;;;0.132;0.333;;0.202;;;;;;;;;;0.333;;;;;;;;;;0.333;;;0.333;;;;0.333;0.333;;0.273;;0.333;;;;;;;0.202
60;40900419;0.132;-73.27470825431867;45.45230060158385;;0.183;;;;0.22;;;;;;;;;;0.717;;;;;;;;;;;;;;;;;;;;;;;;;;;0.139;;;;;0.137;;;0.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;40900420;0.333;-73.27458042328753;45.4522986701578;;0.296;0.28;;;0.132;;0.333;;;;;;;;;;;;;0.759;;;;;;;;0.163;;;;0.333;;;;0.333;;;;;;0.333;0.277;;0.333;0.285;0.333;;;0.13;;;;;;;;;;;;;;;;;;;;;;;;0.777;;;;;;;;;;;;;0.333;;
62;40901414;0.333;-73.27534466661129;45.45240022783839;;0.333;0.157;;;0.333;;0.275;;;;;;0.333;;1.0;;;;;0.13;;;;;;;;;;;;0.868;;;;0.283;;;;;0.747;1.0;0.459;;0.228;0.162;0.333;;;0.333;;;;;;;;;;;;;;;;;;;;;;;;0.403;;;;;;0.333;;;;;;;0.278;;
63;40901416;0.153;-73.27508900402619;45.45239636626114;;0.208;;0.333;;0.25;;;;;;;;0.266;;0.269;;;0.333;;;0.333;;;;;;;;;;;;;;0.333;;;;;;0.942;0.159;;;;;0.158;0.317;;0.23;;;;;;;;;;0.333;;;;;;;;;;0.333;;;0.333;;;;0.333;0.333;;0.3;;0.333;;;;;;;
64;40901419;0.255;-73.27470551024577;45.45239057282283;;0.31;;0.16;;0.333;;0.193;;;;;;0.333;;0.333;;;;;;0.131;;;;;;;;;;;0.209;;;0.137;0.202;;;;;0.333;0.262;;;0.147;;0.261;;;0.333;;;;;;;;;;0.159;;;;;;;;;;0.327;;;;;;;;0.333;;0.333;;;;;;;0.198;;
65;40901420;0.324;-73.27457767901154;45.452388641390776;;0.333;;;;0.333;;0.263;;;;;;0.333;;0.333;;;;;;;;;;;;;;;;;0.279;;;;0.272;;;;;0.333;0.331;;;0.217;;0.328;;;0.333;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.228;;0.333;;;;;;;0.267;;
